date,price
8/19/2015,342.49
8/20/2015,339.16
8/21/2015,332.62
8/24/2015,322.3
8/25/2015,325.26
8/26/2015,326.02
8/27/2015,329.47
8/28/2015,333.05
8/31/2015,332.58
9/1/2015,326.4
9/2/2015,325.03
9/3/2015,326.62
9/4/2015,321.64
9/7/2015,321.96
9/8/2015,323.77
9/9/2015,329
9/10/2015,328.29
9/11/2015,328.52
9/14/2015,327.46
9/15/2015,327.26
9/16/2015,330.72
9/17/2015,332.42
9/18/2015,332.6
9/21/2015,329.32
9/22/2015,323.97
9/23/2015,322.74
9/24/2015,320.58
9/25/2015,322.58
9/28/2015,320.29
9/29/2015,315.78
9/30/2015,320.66
10/1/2015,323.19
10/2/2015,325.57
10/5/2015,330.26
10/6/2015,333.26
10/7/2015,334.03
10/8/2015,334.44
10/9/2015,337.97
10/12/2015,338.04
10/13/2015,335.18
10/14/2015,334.73
10/15/2015,338.57
10/16/2015,337.6
10/19/2015,337.03
10/20/2015,337.35
10/21/2015,338.44
10/22/2015,336.92
10/23/2015,339.13
10/26/2015,339.2
10/27/2015,336.36
10/28/2015,337.62
10/29/2015,335.7
10/30/2015,338.27
11/2/2015,338.21
11/3/2015,337.88
11/4/2015,336.9
11/5/2015,336.23
11/6/2015,334.14
11/9/2015,332.94
11/10/2015,330.88
11/11/2015,333.16
11/12/2015,331.07
11/13/2015,329.1
11/16/2015,328.76
11/17/2015,332.01
11/18/2015,331.8
11/19/2015,336.11
11/20/2015,336.02
11/23/2015,334.43
11/24/2015,333.26
11/25/2015,334.3
11/26/2015,336.37
11/27/2015,335.39
11/30/2015,336.43
12/1/2015,338.8
12/2/2015,337.66
12/3/2015,338.8
12/4/2015,338.24
12/7/2015,337.69
12/8/2015,333.74
12/9/2015,334.17
12/10/2015,332.43
12/11/2015,330.06
12/14/2015,326.52
12/15/2015,326.91
12/16/2015,329.87
12/17/2015,330.19
12/18/2015,329.97
12/21/2015,329.45
12/22/2015,330.65
12/23/2015,333.23
12/24/2015,334.58
12/25/2015,334.29
12/28/2015,334.92
12/29/2015,337.5
12/30/2015,337.87
12/31/2015,336.35
1/1/2016,336.35
1/4/2016,330
1/5/2016,328.59
1/6/2016,325.51
1/7/2016,320.56
1/8/2016,319.15
1/11/2016,316.1
1/12/2016,313.4
1/13/2016,315.89
1/14/2016,310.12
1/15/2016,306.42
1/18/2016,301.67
1/19/2016,304.23
1/20/2016,296.79
1/21/2016,295.81
1/22/2016,305.26
1/25/2016,306.66
1/26/2016,306.89
1/27/2016,309.07
1/28/2016,308.98
1/29/2016,311.53
2/1/2016,314.61
2/2/2016,311.27
2/3/2016,311.07
2/4/2016,312.73
2/5/2016,309.47
2/8/2016,303.45
2/9/2016,299.41
2/10/2016,298.72
2/11/2016,296.5
2/12/2016,293.46
2/15/2016,300.9
2/16/2016,301.28
2/17/2016,305.49
2/18/2016,309.53
2/19/2016,307.73
2/22/2016,310.11
2/23/2016,308.69
2/24/2016,306.25
2/25/2016,309.47
2/26/2016,309.38
2/29/2016,310.83
3/1/2016,313.43
3/2/2016,315.9
3/3/2016,319.57
3/4/2016,323.54
3/7/2016,323.36
3/8/2016,321.15
3/9/2016,320.13
3/10/2016,321.01
3/11/2016,326.27
3/14/2016,327.77
3/15/2016,325.92
3/16/2016,325.42
3/17/2016,333.57
3/18/2016,334.15
3/21/2016,332.83
3/22/2016,333.63
3/23/2016,330.71
3/24/2016,328.01
3/25/2016,327.99
3/28/2016,329.53
3/29/2016,330.08
3/30/2016,336.75
3/31/2016,336.36
4/1/2016,331.26
4/4/2016,333.3
4/5/2016,328.23
4/6/2016,329.87
4/7/2016,330.58
4/8/2016,333.78
4/11/2016,335.79
4/12/2016,335.64
4/13/2016,338.38
4/14/2016,339.5
4/15/2016,339.22
4/18/2016,339.18
4/19/2016,344.75
4/20/2016,344.01
4/21/2016,343.59
4/22/2016,341.31
4/25/2016,341.66
4/26/2016,341.67
4/27/2016,342.29
4/28/2016,343.76
4/29/2016,345.03
5/2/2016,343.99
5/3/2016,341.41
5/4/2016,338.26
5/5/2016,337.35
5/6/2016,337.73
5/9/2016,336.5
5/10/2016,339.03
5/11/2016,340.57
5/12/2016,339.59
5/13/2016,336.4
5/16/2016,337.29
5/17/2016,339.3
5/18/2016,337.45
5/19/2016,334.14
5/20/2016,336.86
5/23/2016,338.21
5/24/2016,338.78
5/25/2016,341.09
5/26/2016,342.4
5/27/2016,341.98
5/30/2016,341.86
5/31/2016,342.99
6/1/2016,342.21
6/2/2016,341.89
6/3/2016,346.59
6/6/2016,347.28
6/7/2016,350.21
6/8/2016,351.81
6/9/2016,349.67
6/10/2016,343.31
6/13/2016,336.73
6/14/2016,330.14
6/15/2016,332.14
6/16/2016,325.76
6/17/2016,331.31
6/20/2016,341.79
6/21/2016,341.66
6/22/2016,341.16
6/23/2016,345.15
6/24/2016,323.77
6/27/2016,312.49
6/28/2016,317.92
6/29/2016,325.72
6/30/2016,328.26
7/1/2016,331.91
7/4/2016,331.92
7/5/2016,326.69
7/6/2016,322.78
7/7/2016,324.92
7/8/2016,326.35
7/11/2016,332.16
7/12/2016,334.56
7/13/2016,336.3
7/14/2016,337.61
7/15/2016,335.42
7/18/2016,336.76
7/19/2016,335.97
7/20/2016,337.52
7/21/2016,338.3
7/22/2016,336.58
7/25/2016,337.34
7/26/2016,338.51
7/27/2016,340.06
7/28/2016,341.33
7/29/2016,347.27
8/1/2016,345.86
8/2/2016,345.39
8/3/2016,341.53
8/4/2016,343.29
8/5/2016,342.7
8/8/2016,343.93
8/9/2016,347.18
8/10/2016,348.96
8/11/2016,350.41
8/12/2016,351.83
8/15/2016,351.69
8/16/2016,350.7
8/17/2016,348.99
8/18/2016,351.73
8/19/2016,350.09
8/22/2016,350.75
8/23/2016,352.31
8/24/2016,350.97
8/25/2016,349.88
8/26/2016,350.23
8/29/2016,346.43
8/30/2016,345.53
8/31/2016,344.56
9/1/2016,347.51
9/2/2016,348.77
9/5/2016,350.75
9/6/2016,355.28
9/7/2016,356.62
9/8/2016,356.51
9/9/2016,350.22
9/12/2016,347.08
9/13/2016,345.35
9/14/2016,344.73
9/15/2016,345.66
9/16/2016,344.81
9/19/2016,347.06
9/20/2016,346.68
9/21/2016,350.32
9/22/2016,355.45
9/23/2016,353.99
9/26/2016,352.21
9/27/2016,351.61
9/28/2016,352.7
9/29/2016,353.85
9/30/2016,352.64
10/3/2016,353.56
10/4/2016,352.13
10/5/2016,351.49
10/6/2016,349.8
10/7/2016,347.51
