date,price
2/2/2016,171.39
2/3/2016,172.29
2/4/2016,173.12
2/5/2016,170.57
2/8/2016,167.86
2/9/2016,165.25
2/10/2016,165.43
2/11/2016,164.1
2/12/2016,163.55
2/15/2016,165.99
2/16/2016,168.24
2/17/2016,169.08
2/18/2016,170.67
2/19/2016,171.7
2/22/2016,173.12
2/23/2016,172.25
2/24/2016,171.69
2/25/2016,173.69
2/26/2016,173.21
2/29/2016,172.95
3/1/2016,176.2
3/2/2016,178.49
3/3/2016,179.65
3/4/2016,180.07
3/7/2016,180.22
3/8/2016,179.28
3/9/2016,179.61
3/10/2016,179.27
3/11/2016,182.68
3/14/2016,183.46
3/15/2016,182.9
3/16/2016,183.48
3/17/2016,187.5
3/18/2016,187.1
3/21/2016,186.08
3/22/2016,186.28
3/23/2016,184.99
3/24/2016,183.9
3/25/2016,183.97
3/28/2016,184.87
3/29/2016,186.92
3/30/2016,188.4
3/31/2016,188.95
4/1/2016,187.11
4/4/2016,187.76
4/5/2016,186.51
4/6/2016,186.93
4/7/2016,186.8
4/8/2016,187.98
4/11/2016,188.4
4/12/2016,188.87
4/13/2016,189.3
4/14/2016,189.19
4/15/2016,189.74
4/18/2016,189.73
4/19/2016,190.87
4/20/2016,189.5
4/21/2016,187.91
4/22/2016,188.17
4/25/2016,189.52
4/26/2016,190.21
4/27/2016,189.5
4/28/2016,189.61
4/29/2016,189.04
5/2/2016,190.21
5/3/2016,189.54
5/4/2016,190.05
5/5/2016,189.96
5/6/2016,190.29
5/9/2016,191.49
5/10/2016,192.03
5/11/2016,189.6
5/12/2016,189.45
5/13/2016,187.7
5/16/2016,188.7
5/17/2016,187.82
5/18/2016,185.89
5/19/2016,183.52
5/20/2016,184.92
5/23/2016,184.87
5/24/2016,185.99
5/25/2016,186.49
5/26/2016,187.04
5/27/2016,187.46
5/30/2016,187.44
5/31/2016,187.55
6/1/2016,187.59
6/2/2016,187.69
6/3/2016,189.84
6/6/2016,189.52
6/7/2016,190.82
6/8/2016,191.87
6/9/2016,191.81
6/10/2016,190.09
6/13/2016,188.64
6/14/2016,186.98
6/15/2016,188.23
6/16/2016,187.42
6/17/2016,188.08
6/20/2016,190.53
6/21/2016,191.46
6/22/2016,191.19
6/23/2016,192.17
6/24/2016,186.7
6/27/2016,185.41
6/28/2016,188.48
6/29/2016,191.54
6/30/2016,193.49
7/1/2016,193.97
7/4/2016,194.52
7/5/2016,194.38
7/6/2016,192.97
7/7/2016,192.28
7/8/2016,193.82
7/11/2016,196
7/12/2016,196.75
7/13/2016,197.66
7/14/2016,197.28
7/15/2016,196.77
7/18/2016,197.31
7/19/2016,197.62
7/20/2016,198.56
7/21/2016,199.21
7/22/2016,199.56
7/25/2016,199.84
7/26/2016,199.88
7/27/2016,198.83
7/28/2016,200.48
7/29/2016,202.34
8/1/2016,202.81
8/2/2016,200.99
8/3/2016,198.72
8/4/2016,199.2
8/5/2016,199.35
8/8/2016,200.36
8/9/2016,201.37
8/10/2016,201.77
8/11/2016,200.51
8/12/2016,201.24
8/15/2016,201.41
8/16/2016,199.64
8/17/2016,199.56
8/18/2016,199.79
8/19/2016,198.77
8/22/2016,199.26
8/23/2016,199.94
8/24/2016,198.71
8/25/2016,199.17
8/26/2016,198.06
8/29/2016,198.01
8/30/2016,197.52
8/31/2016,197.33
9/1/2016,197.52
9/2/2016,198.38
9/5/2016,199.25
9/6/2016,201.12
9/7/2016,201.73
9/8/2016,200.64
9/9/2016,195.3
9/12/2016,194.81
9/13/2016,191.76
9/14/2016,191.79
9/15/2016,191.91
9/16/2016,191.59
9/19/2016,193.39
9/20/2016,193.41
9/21/2016,195.07
9/22/2016,198.08
9/23/2016,198.07
9/26/2016,197.94
9/27/2016,197.4
9/28/2016,197.63
9/29/2016,196.05
9/30/2016,195.34
10/3/2016,193.64
10/4/2016,191.6
10/5/2016,188.44
10/6/2016,187.58
10/7/2016,186.94
10/10/2016,187.36
10/11/2016,185.16
10/12/2016,185.42
10/13/2016,186.37
10/14/2016,186.16
10/17/2016,185.78
10/18/2016,187.66
10/19/2016,188.32
10/20/2016,188.29
10/21/2016,187.62
10/24/2016,188.41
10/25/2016,188.2
10/26/2016,186.71
10/27/2016,183.64
10/28/2016,183.34
10/31/2016,185.39
11/1/2016,183.67
11/2/2016,182.32
11/3/2016,181.67
11/4/2016,181.62
11/7/2016,182.51
11/8/2016,183.29
11/9/2016,180.22
11/10/2016,178.29
11/11/2016,177.93
11/14/2016,178.27
11/15/2016,177.87
11/16/2016,177.11
11/17/2016,177.1
11/18/2016,176.52
11/21/2016,176.53
11/22/2016,178.17
11/23/2016,177.62
11/24/2016,177.83
11/25/2016,178.56
11/28/2016,179.58
11/29/2016,180.44
11/30/2016,179.78
12/1/2016,177.78
12/2/2016,178.8
12/5/2016,179.13
12/6/2016,180.45
12/7/2016,182.98
12/8/2016,183.72
12/9/2016,183.64
12/12/2016,183.7
12/13/2016,184.22
12/14/2016,182.01
12/15/2016,178.6
12/16/2016,180.19
12/19/2016,181.32
12/20/2016,181.32
12/21/2016,180.32
12/22/2016,180.03
12/23/2016,180.3
12/26/2016,180.41
12/27/2016,180.55
12/28/2016,179.61
12/29/2016,181.34
12/30/2016,183.26
1/2/2017,183.44
1/3/2017,183.13
1/4/2017,185.44
1/5/2017,186.9
1/6/2017,187.01
1/9/2017,185.92
1/10/2017,185.6
1/11/2017,184.24
1/12/2017,185.5
1/13/2017,185.12
1/16/2017,184.65
1/17/2017,185.52
1/18/2017,186.02
1/19/2017,183.88
1/20/2017,184.56
1/23/2017,186.07
